U-1, U-2, Y-3, Y-2, Yk
3.000000e+00,3.000000e+00,2.616013e+00,2.706024e+00,2.700474e+00
3.000000e+00,3.000000e+00,2.706024e+00,2.700474e+00,2.771184e+00
3.000000e+00,3.000000e+00,2.700474e+00,2.771184e+00,2.766256e+00
3.000000e+00,3.000000e+00,2.771184e+00,2.766256e+00,2.821809e+00
3.000000e+00,3.000000e+00,2.766256e+00,2.821809e+00,2.817492e+00
3.000000e+00,3.000000e+00,2.821809e+00,2.817492e+00,2.861140e+00
3.000000e+00,3.000000e+00,2.817492e+00,2.861140e+00,2.857398e+00
3.000000e+00,3.000000e+00,2.861140e+00,2.857398e+00,2.891695e+00
3.000000e+00,3.000000e+00,2.857398e+00,2.891695e+00,2.888481e+00
3.000000e+00,3.000000e+00,2.891695e+00,2.888481e+00,2.915433e+00
3.000000e+00,3.000000e+00,2.888481e+00,2.915433e+00,2.912692e+00
3.000000e+00,3.000000e+00,2.915433e+00,2.912692e+00,2.933873e+00
3.000000e+00,3.000000e+00,2.912692e+00,2.933873e+00,2.931551e+00
3.000000e+00,3.000000e+00,2.933873e+00,2.931551e+00,2.948199e+00
3.000000e+00,3.000000e+00,2.931551e+00,2.948199e+00,2.946241e+00
3.000000e+00,3.000000e+00,2.948199e+00,2.946241e+00,2.959327e+00
3.000000e+00,3.000000e+00,2.946241e+00,2.959327e+00,2.957684e+00
3.000000e+00,3.000000e+00,2.959327e+00,2.957684e+00,2.967970e+00
3.000000e+00,3.000000e+00,2.957684e+00,2.967970e+00,2.966598e+00
3.000000e+00,3.000000e+00,2.967970e+00,2.966598e+00,2.974684e+00
3.000000e+00,3.000000e+00,2.966598e+00,2.974684e+00,2.973541e+00
3.000000e+00,3.000000e+00,2.974684e+00,2.973541e+00,2.979899e+00
3.000000e+00,3.000000e+00,2.973541e+00,2.979899e+00,2.978951e+00
3.000000e+00,3.000000e+00,2.979899e+00,2.978951e+00,2.983950e+00
3.000000e+00,3.000000e+00,2.978951e+00,2.983950e+00,2.983165e+00
3.000000e+00,3.000000e+00,2.983950e+00,2.983165e+00,2.987096e+00
3.000000e+00,3.000000e+00,2.983165e+00,2.987096e+00,2.986448e+00
3.000000e+00,3.000000e+00,2.987096e+00,2.986448e+00,2.989539e+00
3.000000e+00,3.000000e+00,2.986448e+00,2.989539e+00,2.989006e+00
3.000000e+00,3.000000e+00,2.989539e+00,2.989006e+00,2.991437e+00
3.000000e+00,3.000000e+00,2.989006e+00,2.991437e+00,2.990999e+00
3.000000e+00,3.000000e+00,2.991437e+00,2.990999e+00,2.992910e+00
3.000000e+00,3.000000e+00,2.990999e+00,2.992910e+00,2.992551e+00
3.000000e+00,3.000000e+00,2.992910e+00,2.992551e+00,2.994055e+00
3.000000e+00,3.000000e+00,2.992551e+00,2.994055e+00,2.993760e+00
3.000000e+00,3.000000e+00,2.994055e+00,2.993760e+00,2.994944e+00
3.000000e+00,3.000000e+00,2.993760e+00,2.994944e+00,2.994703e+00
3.000000e+00,3.000000e+00,2.994944e+00,2.994703e+00,2.995634e+00
3.000000e+00,3.000000e+00,2.994703e+00,2.995634e+00,2.995437e+00
3.000000e+00,3.000000e+00,2.995634e+00,2.995437e+00,2.996170e+00
3.000000e+00,3.000000e+00,2.995437e+00,2.996170e+00,2.996010e+00
3.000000e+00,3.000000e+00,2.996170e+00,2.996010e+00,2.996586e+00
3.000000e+00,3.000000e+00,2.996010e+00,2.996586e+00,2.996455e+00
3.000000e+00,3.000000e+00,2.996586e+00,2.996455e+00,2.996909e+00
3.000000e+00,3.000000e+00,2.996455e+00,2.996909e+00,2.996803e+00
3.000000e+00,3.000000e+00,2.996909e+00,2.996803e+00,2.997160e+00
3.000000e+00,3.000000e+00,2.996803e+00,2.997160e+00,2.997073e+00
3.000000e+00,3.000000e+00,2.997160e+00,2.997073e+00,2.997354e+00
3.000000e+00,3.000000e+00,2.997073e+00,2.997354e+00,2.997284e+00
3.000000e+00,3.000000e+00,2.997354e+00,2.997284e+00,2.997505e+00
3.000000e+00,3.000000e+00,2.997284e+00,2.997505e+00,2.997449e+00
3.000000e+00,3.000000e+00,2.997505e+00,2.997449e+00,2.997623e+00
3.000000e+00,3.000000e+00,2.997449e+00,2.997623e+00,2.997577e+00
3.000000e+00,3.000000e+00,2.997623e+00,2.997577e+00,2.997714e+00
3.000000e+00,3.000000e+00,2.997577e+00,2.997714e+00,2.997677e+00
3.000000e+00,3.000000e+00,2.997714e+00,2.997677e+00,2.997784e+00
3.000000e+00,3.000000e+00,2.997677e+00,2.997784e+00,2.997754e+00
3.000000e+00,3.000000e+00,2.997784e+00,2.997754e+00,2.997839e+00
3.000000e+00,3.000000e+00,2.997754e+00,2.997839e+00,2.997815e+00
3.000000e+00,3.000000e+00,2.997839e+00,2.997815e+00,2.997882e+00
3.000000e+00,3.000000e+00,2.997815e+00,2.997882e+00,2.997862e+00
3.000000e+00,3.000000e+00,2.997882e+00,2.997862e+00,2.997915e+00
3.000000e+00,3.000000e+00,2.997862e+00,2.997915e+00,2.997899e+00
3.000000e+00,3.000000e+00,2.997915e+00,2.997899e+00,2.997941e+00
3.000000e+00,3.000000e+00,2.997899e+00,2.997941e+00,2.997928e+00
3.000000e+00,3.000000e+00,2.997941e+00,2.997928e+00,2.997961e+00
3.000000e+00,3.000000e+00,2.997928e+00,2.997961e+00,2.997950e+00
3.000000e+00,3.000000e+00,2.997961e+00,2.997950e+00,2.997976e+00
3.000000e+00,3.000000e+00,2.997950e+00,2.997976e+00,2.997968e+00
3.000000e+00,3.000000e+00,2.997976e+00,2.997968e+00,2.997988e+00
3.000000e+00,3.000000e+00,2.997968e+00,2.997988e+00,2.997981e+00
3.000000e+00,3.000000e+00,2.997988e+00,2.997981e+00,2.997997e+00
3.000000e+00,3.000000e+00,2.997981e+00,2.997997e+00,2.997992e+00
3.000000e+00,3.000000e+00,2.997997e+00,2.997992e+00,2.998004e+00
3.000000e+00,3.000000e+00,2.997992e+00,2.998004e+00,2.998000e+00
3.000000e+00,3.000000e+00,2.998004e+00,2.998000e+00,2.998010e+00
3.000000e+00,3.000000e+00,2.998000e+00,2.998010e+00,2.998007e+00
3.000000e+00,3.000000e+00,2.998010e+00,2.998007e+00,2.998014e+00
3.000000e+00,3.000000e+00,2.998007e+00,2.998014e+00,2.998012e+00
3.000000e+00,3.000000e+00,2.998014e+00,2.998012e+00,2.998018e+00
3.000000e+00,3.000000e+00,2.998012e+00,2.998018e+00,2.998016e+00
3.000000e+00,3.000000e+00,2.998018e+00,2.998016e+00,2.998020e+00
3.000000e+00,3.000000e+00,2.998016e+00,2.998020e+00,2.998019e+00
3.000000e+00,3.000000e+00,2.998020e+00,2.998019e+00,2.998022e+00
3.000000e+00,3.000000e+00,2.998019e+00,2.998022e+00,2.998021e+00
3.000000e+00,3.000000e+00,2.998022e+00,2.998021e+00,2.998024e+00
3.000000e+00,3.000000e+00,2.998021e+00,2.998024e+00,2.998023e+00
3.000000e+00,3.000000e+00,2.998024e+00,2.998023e+00,2.998025e+00
3.000000e+00,3.000000e+00,2.998023e+00,2.998025e+00,2.998024e+00
3.000000e+00,3.000000e+00,2.998025e+00,2.998024e+00,2.998026e+00
3.000000e+00,3.000000e+00,2.998024e+00,2.998026e+00,2.998025e+00
3.000000e+00,3.000000e+00,2.998026e+00,2.998025e+00,2.998027e+00
3.000000e+00,3.000000e+00,2.998025e+00,2.998027e+00,2.998026e+00
3.000000e+00,3.000000e+00,2.998027e+00,2.998026e+00,2.998027e+00
3.000000e+00,3.000000e+00,2.998026e+00,2.998027e+00,2.998027e+00
3.000000e+00,3.000000e+00,2.998027e+00,2.998027e+00,2.998028e+00
3.000000e+00,3.000000e+00,2.998027e+00,2.998028e+00,2.998027e+00
3.000000e+00,3.000000e+00,2.998028e+00,2.998027e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998027e+00,2.998029e+00,2.998028e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998028e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998028e+00,2.998029e+00,2.998028e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998028e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998028e+00,2.998029e+00,2.998028e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998028e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998028e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,3.000000e+00,2.998029e+00,2.998029e+00,2.998029e+00
3.000000e+00,2.400000e+00,2.998029e+00,2.998029e+00,2.864763e+00
2.400000e+00,2.400000e+00,2.998029e+00,2.864763e+00,2.865463e+00
2.400000e+00,2.400000e+00,2.864763e+00,2.865463e+00,2.760834e+00
2.400000e+00,2.400000e+00,2.865463e+00,2.760834e+00,2.762228e+00
2.400000e+00,2.400000e+00,2.760834e+00,2.762228e+00,2.680075e+00
2.400000e+00,2.400000e+00,2.762228e+00,2.680075e+00,2.681832e+00
2.400000e+00,2.400000e+00,2.680075e+00,2.681832e+00,2.617322e+00
2.400000e+00,2.400000e+00,2.681832e+00,2.617322e+00,2.619222e+00
2.400000e+00,2.400000e+00,2.617322e+00,2.619222e+00,2.568561e+00
2.400000e+00,2.400000e+00,2.619222e+00,2.568561e+00,2.570461e+00
2.400000e+00,2.400000e+00,2.568561e+00,2.570461e+00,2.530673e+00
2.400000e+00,2.400000e+00,2.570461e+00,2.530673e+00,2.532486e+00
2.400000e+00,2.400000e+00,2.530673e+00,2.532486e+00,2.501235e+00
2.400000e+00,2.400000e+00,2.532486e+00,2.501235e+00,2.502910e+00
2.400000e+00,2.400000e+00,2.501235e+00,2.502910e+00,2.478362e+00
2.400000e+00,2.400000e+00,2.502910e+00,2.478362e+00,2.479876e+00
2.400000e+00,2.400000e+00,2.478362e+00,2.479876e+00,2.460591e+00
2.400000e+00,2.400000e+00,2.479876e+00,2.460591e+00,2.461935e+00
2.400000e+00,2.400000e+00,2.460591e+00,2.461935e+00,2.446784e+00
2.400000e+00,2.400000e+00,2.461935e+00,2.446784e+00,2.447962e+00
2.400000e+00,2.400000e+00,2.446784e+00,2.447962e+00,2.436058e+00
2.400000e+00,2.400000e+00,2.447962e+00,2.436058e+00,2.437078e+00
2.400000e+00,2.400000e+00,2.436058e+00,2.437078e+00,2.427725e+00
2.400000e+00,2.400000e+00,2.437078e+00,2.427725e+00,2.428601e+00
2.400000e+00,2.400000e+00,2.427725e+00,2.428601e+00,2.421251e+00
2.400000e+00,2.400000e+00,2.428601e+00,2.421251e+00,2.421998e+00
2.400000e+00,2.400000e+00,2.421251e+00,2.421998e+00,2.416221e+00
2.400000e+00,2.400000e+00,2.421998e+00,2.416221e+00,2.416855e+00
2.400000e+00,2.400000e+00,2.416221e+00,2.416855e+00,2.412315e+00
2.400000e+00,2.400000e+00,2.416855e+00,2.412315e+00,2.412848e+00
2.400000e+00,2.400000e+00,2.412315e+00,2.412848e+00,2.409280e+00
2.400000e+00,2.400000e+00,2.412848e+00,2.409280e+00,2.409727e+00
2.400000e+00,2.400000e+00,2.409280e+00,2.409727e+00,2.406923e+00
2.400000e+00,2.400000e+00,2.409727e+00,2.406923e+00,2.407296e+00
2.400000e+00,2.400000e+00,2.406923e+00,2.407296e+00,2.405092e+00
2.400000e+00,2.400000e+00,2.407296e+00,2.405092e+00,2.405403e+00
2.400000e+00,2.400000e+00,2.405092e+00,2.405403e+00,2.403669e+00
2.400000e+00,2.400000e+00,2.405403e+00,2.403669e+00,2.403928e+00
2.400000e+00,2.400000e+00,2.403669e+00,2.403928e+00,2.402564e+00
2.400000e+00,2.400000e+00,2.403928e+00,2.402564e+00,2.402778e+00
2.400000e+00,2.400000e+00,2.402564e+00,2.402778e+00,2.401706e+00
2.400000e+00,2.400000e+00,2.402778e+00,2.401706e+00,2.401883e+00
2.400000e+00,2.400000e+00,2.401706e+00,2.401883e+00,2.401040e+00
2.400000e+00,2.400000e+00,2.401883e+00,2.401040e+00,2.401185e+00
2.400000e+00,2.400000e+00,2.401040e+00,2.401185e+00,2.400522e+00
2.400000e+00,2.400000e+00,2.401185e+00,2.400522e+00,2.400642e+00
2.400000e+00,2.400000e+00,2.400522e+00,2.400642e+00,2.400120e+00
2.400000e+00,2.400000e+00,2.400642e+00,2.400120e+00,2.400218e+00
2.400000e+00,2.400000e+00,2.400120e+00,2.400218e+00,2.399808e+00
2.400000e+00,2.400000e+00,2.400218e+00,2.399808e+00,2.399889e+00
2.400000e+00,2.400000e+00,2.399808e+00,2.399889e+00,2.399566e+00
2.400000e+00,2.400000e+00,2.399889e+00,2.399566e+00,2.399632e+00
2.400000e+00,2.400000e+00,2.399566e+00,2.399632e+00,2.399378e+00
2.400000e+00,2.400000e+00,2.399632e+00,2.399378e+00,2.399431e+00
2.400000e+00,2.400000e+00,2.399378e+00,2.399431e+00,2.399231e+00
2.400000e+00,2.400000e+00,2.399431e+00,2.399231e+00,2.399275e+00
2.400000e+00,2.400000e+00,2.399231e+00,2.399275e+00,2.399118e+00
2.400000e+00,2.400000e+00,2.399275e+00,2.399118e+00,2.399153e+00
2.400000e+00,2.400000e+00,2.399118e+00,2.399153e+00,2.399030e+00
2.400000e+00,2.400000e+00,2.399153e+00,2.399030e+00,2.399059e+00
2.400000e+00,2.400000e+00,2.399030e+00,2.399059e+00,2.398961e+00
2.400000e+00,2.400000e+00,2.399059e+00,2.398961e+00,2.398985e+00
2.400000e+00,2.400000e+00,2.398961e+00,2.398985e+00,2.398908e+00
2.400000e+00,2.400000e+00,2.398985e+00,2.398908e+00,2.398927e+00
2.400000e+00,2.400000e+00,2.398908e+00,2.398927e+00,2.398867e+00
2.400000e+00,2.400000e+00,2.398927e+00,2.398867e+00,2.398883e+00
2.400000e+00,2.400000e+00,2.398867e+00,2.398883e+00,2.398835e+00
2.400000e+00,2.400000e+00,2.398883e+00,2.398835e+00,2.398848e+00
2.400000e+00,2.400000e+00,2.398835e+00,2.398848e+00,2.398810e+00
2.400000e+00,2.400000e+00,2.398848e+00,2.398810e+00,2.398820e+00
2.400000e+00,2.400000e+00,2.398810e+00,2.398820e+00,2.398791e+00
2.400000e+00,2.400000e+00,2.398820e+00,2.398791e+00,2.398799e+00
2.400000e+00,2.400000e+00,2.398791e+00,2.398799e+00,2.398776e+00
2.400000e+00,2.400000e+00,2.398799e+00,2.398776e+00,2.398782e+00
2.400000e+00,2.400000e+00,2.398776e+00,2.398782e+00,2.398764e+00
2.400000e+00,2.400000e+00,2.398782e+00,2.398764e+00,2.398770e+00
2.400000e+00,2.400000e+00,2.398764e+00,2.398770e+00,2.398755e+00
2.400000e+00,2.400000e+00,2.398770e+00,2.398755e+00,2.398760e+00
2.400000e+00,2.400000e+00,2.398755e+00,2.398760e+00,2.398748e+00
2.400000e+00,2.400000e+00,2.398760e+00,2.398748e+00,2.398752e+00
2.400000e+00,2.400000e+00,2.398748e+00,2.398752e+00,2.398743e+00
2.400000e+00,2.400000e+00,2.398752e+00,2.398743e+00,2.398746e+00
2.400000e+00,2.400000e+00,2.398743e+00,2.398746e+00,2.398739e+00
2.400000e+00,2.400000e+00,2.398746e+00,2.398739e+00,2.398741e+00
2.400000e+00,2.400000e+00,2.398739e+00,2.398741e+00,2.398735e+00
2.400000e+00,2.400000e+00,2.398741e+00,2.398735e+00,2.398737e+00
2.400000e+00,2.400000e+00,2.398735e+00,2.398737e+00,2.398733e+00
2.400000e+00,2.400000e+00,2.398737e+00,2.398733e+00,2.398734e+00
2.400000e+00,2.400000e+00,2.398733e+00,2.398734e+00,2.398731e+00
2.400000e+00,2.400000e+00,2.398734e+00,2.398731e+00,2.398732e+00
2.400000e+00,2.400000e+00,2.398731e+00,2.398732e+00,2.398729e+00
2.400000e+00,2.400000e+00,2.398732e+00,2.398729e+00,2.398730e+00
2.400000e+00,2.400000e+00,2.398729e+00,2.398730e+00,2.398728e+00
2.400000e+00,2.400000e+00,2.398730e+00,2.398728e+00,2.398729e+00
2.400000e+00,2.400000e+00,2.398728e+00,2.398729e+00,2.398727e+00
2.400000e+00,2.400000e+00,2.398729e+00,2.398727e+00,2.398728e+00
2.400000e+00,2.400000e+00,2.398727e+00,2.398728e+00,2.398726e+00
2.400000e+00,2.400000e+00,2.398728e+00,2.398726e+00,2.398727e+00
2.400000e+00,2.400000e+00,2.398726e+00,2.398727e+00,2.398726e+00
2.400000e+00,2.400000e+00,2.398727e+00,2.398726e+00,2.398726e+00
2.400000e+00,2.400000e+00,2.398726e+00,2.398726e+00,2.398725e+00
2.400000e+00,2.400000e+00,2.398726e+00,2.398725e+00,2.398726e+00
2.400000e+00,2.400000e+00,2.398725e+00,2.398726e+00,2.398725e+00
2.400000e+00,2.400000e+00,2.398726e+00,2.398725e+00,2.398725e+00
2.400000e+00,2.400000e+00,2.398725e+00,2.398725e+00,2.398725e+00
2.400000e+00,2.400000e+00,2.398725e+00,2.398725e+00,2.398725e+00
2.400000e+00,2.400000e+00,2.398725e+00,2.398725e+00,2.398725e+00
2.400000e+00,2.400000e+00,2.398725e+00,2.398725e+00,2.398725e+00
2.400000e+00,2.400000e+00,2.398725e+00,2.398725e+00,2.398724e+00
2.400000e+00,2.400000e+00,2.398725e+00,2.398724e+00,2.398724e+00
2.400000e+00,2.400000e+00,2.398724e+00,2.398724e+00,2.398724e+00
2.400000e+00,2.400000e+00,2.398724e+00,2.398724e+00,2.398724e+00
2.400000e+00,2.400000e+00,2.398724e+00,2.398724e+00,2.398724e+00
2.400000e+00,2.400000e+00,2.398724e+00,2.398724e+00,2.398724e+00
2.400000e+00,2.400000e+00,2.398724e+00,2.398724e+00,2.398724e+00
2.400000e+00,6.000000e-01,2.398724e+00,2.398724e+00,1.998927e+00
6.000000e-01,6.000000e-01,2.398724e+00,1.998927e+00,2.001027e+00
6.000000e-01,6.000000e-01,1.998927e+00,2.001027e+00,1.687139e+00
6.000000e-01,6.000000e-01,2.001027e+00,1.687139e+00,1.691321e+00
6.000000e-01,6.000000e-01,1.687139e+00,1.691321e+00,1.444861e+00
6.000000e-01,6.000000e-01,1.691321e+00,1.444861e+00,1.450132e+00
6.000000e-01,6.000000e-01,1.444861e+00,1.450132e+00,1.256600e+00
6.000000e-01,6.000000e-01,1.450132e+00,1.256600e+00,1.262300e+00
6.000000e-01,6.000000e-01,1.256600e+00,1.262300e+00,1.110317e+00
6.000000e-01,6.000000e-01,1.262300e+00,1.110317e+00,1.116018e+00
6.000000e-01,6.000000e-01,1.110317e+00,1.116018e+00,9.966536e-01
6.000000e-01,6.000000e-01,1.116018e+00,9.966536e-01,1.002093e+00
6.000000e-01,6.000000e-01,9.966536e-01,1.002093e+00,9.083385e-01
6.000000e-01,6.000000e-01,1.002093e+00,9.083385e-01,9.133652e-01
6.000000e-01,6.000000e-01,9.083385e-01,9.133652e-01,8.397205e-01
6.000000e-01,6.000000e-01,9.133652e-01,8.397205e-01,8.442611e-01
6.000000e-01,6.000000e-01,8.397205e-01,8.442611e-01,7.864077e-01
6.000000e-01,6.000000e-01,8.442611e-01,7.864077e-01,7.904392e-01
6.000000e-01,6.000000e-01,7.864077e-01,7.904392e-01,7.449874e-01
6.000000e-01,6.000000e-01,7.904392e-01,7.449874e-01,7.485192e-01
6.000000e-01,6.000000e-01,7.449874e-01,7.485192e-01,7.128075e-01
6.000000e-01,6.000000e-01,7.485192e-01,7.128075e-01,7.158684e-01
6.000000e-01,6.000000e-01,7.128075e-01,7.158684e-01,6.878073e-01
6.000000e-01,6.000000e-01,7.158684e-01,6.878073e-01,6.904367e-01
6.000000e-01,6.000000e-01,6.878073e-01,6.904367e-01,6.683855e-01
6.000000e-01,6.000000e-01,6.904367e-01,6.683855e-01,6.706277e-01
6.000000e-01,6.000000e-01,6.683855e-01,6.706277e-01,6.532977e-01
6.000000e-01,6.000000e-01,6.706277e-01,6.532977e-01,6.551979e-01
6.000000e-01,6.000000e-01,6.532977e-01,6.551979e-01,6.415771e-01
6.000000e-01,6.000000e-01,6.551979e-01,6.415771e-01,6.431788e-01
6.000000e-01,6.000000e-01,6.415771e-01,6.431788e-01,6.324726e-01
6.000000e-01,6.000000e-01,6.431788e-01,6.324726e-01,6.338165e-01
6.000000e-01,6.000000e-01,6.324726e-01,6.338165e-01,6.254004e-01
6.000000e-01,6.000000e-01,6.338165e-01,6.254004e-01,6.265234e-01
6.000000e-01,6.000000e-01,6.254004e-01,6.265234e-01,6.199070e-01
6.000000e-01,6.000000e-01,6.265234e-01,6.199070e-01,6.208420e-01
6.000000e-01,6.000000e-01,6.199070e-01,6.208420e-01,6.156402e-01
6.000000e-01,6.000000e-01,6.208420e-01,6.156402e-01,6.164162e-01
6.000000e-01,6.000000e-01,6.156402e-01,6.164162e-01,6.123261e-01
6.000000e-01,6.000000e-01,6.164162e-01,6.123261e-01,6.129683e-01
6.000000e-01,6.000000e-01,6.123261e-01,6.129683e-01,6.097521e-01
6.000000e-01,6.000000e-01,6.129683e-01,6.097521e-01,6.102823e-01
6.000000e-01,6.000000e-01,6.097521e-01,6.102823e-01,6.077530e-01
6.000000e-01,6.000000e-01,6.102823e-01,6.077530e-01,6.081897e-01
6.000000e-01,6.000000e-01,6.077530e-01,6.081897e-01,6.062005e-01
6.000000e-01,6.000000e-01,6.081897e-01,6.062005e-01,6.065593e-01
6.000000e-01,6.000000e-01,6.062005e-01,6.065593e-01,6.049947e-01
6.000000e-01,6.000000e-01,6.065593e-01,6.049947e-01,6.052890e-01
6.000000e-01,6.000000e-01,6.049947e-01,6.052890e-01,6.040583e-01
6.000000e-01,6.000000e-01,6.052890e-01,6.040583e-01,6.042993e-01
6.000000e-01,6.000000e-01,6.040583e-01,6.042993e-01,6.033312e-01
6.000000e-01,6.000000e-01,6.042993e-01,6.033312e-01,6.035283e-01
6.000000e-01,6.000000e-01,6.033312e-01,6.035283e-01,6.027666e-01
6.000000e-01,6.000000e-01,6.035283e-01,6.027666e-01,6.029274e-01
6.000000e-01,6.000000e-01,6.027666e-01,6.029274e-01,6.023281e-01
6.000000e-01,6.000000e-01,6.029274e-01,6.023281e-01,6.024593e-01
6.000000e-01,6.000000e-01,6.023281e-01,6.024593e-01,6.019877e-01
6.000000e-01,6.000000e-01,6.024593e-01,6.019877e-01,6.020945e-01
6.000000e-01,6.000000e-01,6.019877e-01,6.020945e-01,6.017234e-01
6.000000e-01,6.000000e-01,6.020945e-01,6.017234e-01,6.018103e-01
6.000000e-01,6.000000e-01,6.017234e-01,6.018103e-01,6.015183e-01
6.000000e-01,6.000000e-01,6.018103e-01,6.015183e-01,6.015888e-01
6.000000e-01,6.000000e-01,6.015183e-01,6.015888e-01,6.013589e-01
6.000000e-01,6.000000e-01,6.015888e-01,6.013589e-01,6.014162e-01
6.000000e-01,6.000000e-01,6.013589e-01,6.014162e-01,6.012353e-01
6.000000e-01,6.000000e-01,6.014162e-01,6.012353e-01,6.012817e-01
6.000000e-01,6.000000e-01,6.012353e-01,6.012817e-01,6.011393e-01
6.000000e-01,6.000000e-01,6.012817e-01,6.011393e-01,6.011769e-01
6.000000e-01,6.000000e-01,6.011393e-01,6.011769e-01,6.010648e-01
6.000000e-01,6.000000e-01,6.011769e-01,6.010648e-01,6.010952e-01
6.000000e-01,6.000000e-01,6.010648e-01,6.010952e-01,6.010069e-01
6.000000e-01,6.000000e-01,6.010952e-01,6.010069e-01,6.010315e-01
6.000000e-01,6.000000e-01,6.010069e-01,6.010315e-01,6.009619e-01
6.000000e-01,6.000000e-01,6.010315e-01,6.009619e-01,6.009818e-01
6.000000e-01,6.000000e-01,6.009619e-01,6.009818e-01,6.009271e-01
6.000000e-01,6.000000e-01,6.009818e-01,6.009271e-01,6.009432e-01
6.000000e-01,6.000000e-01,6.009271e-01,6.009432e-01,6.009001e-01
6.000000e-01,6.000000e-01,6.009432e-01,6.009001e-01,6.009130e-01
6.000000e-01,6.000000e-01,6.009001e-01,6.009130e-01,6.008791e-01
6.000000e-01,6.000000e-01,6.009130e-01,6.008791e-01,6.008896e-01
6.000000e-01,6.000000e-01,6.008791e-01,6.008896e-01,6.008627e-01
6.000000e-01,6.000000e-01,6.008896e-01,6.008627e-01,6.008712e-01
6.000000e-01,6.000000e-01,6.008627e-01,6.008712e-01,6.008501e-01
6.000000e-01,6.000000e-01,6.008712e-01,6.008501e-01,6.008569e-01
6.000000e-01,6.000000e-01,6.008501e-01,6.008569e-01,6.008403e-01
6.000000e-01,6.000000e-01,6.008569e-01,6.008403e-01,6.008458e-01
6.000000e-01,6.000000e-01,6.008403e-01,6.008458e-01,6.008328e-01
6.000000e-01,6.000000e-01,6.008458e-01,6.008328e-01,6.008371e-01
6.000000e-01,6.000000e-01,6.008328e-01,6.008371e-01,6.008267e-01
6.000000e-01,6.000000e-01,6.008371e-01,6.008267e-01,6.008303e-01
6.000000e-01,6.000000e-01,6.008267e-01,6.008303e-01,6.008222e-01
6.000000e-01,6.000000e-01,6.008303e-01,6.008222e-01,6.008250e-01
6.000000e-01,6.000000e-01,6.008222e-01,6.008250e-01,6.008187e-01
6.000000e-01,6.000000e-01,6.008250e-01,6.008187e-01,6.008209e-01
6.000000e-01,6.000000e-01,6.008187e-01,6.008209e-01,6.008160e-01
6.000000e-01,6.000000e-01,6.008209e-01,6.008160e-01,6.008177e-01
6.000000e-01,6.000000e-01,6.008160e-01,6.008177e-01,6.008137e-01
6.000000e-01,6.000000e-01,6.008177e-01,6.008137e-01,6.008152e-01
6.000000e-01,6.000000e-01,6.008137e-01,6.008152e-01,6.008121e-01
6.000000e-01,6.000000e-01,6.008152e-01,6.008121e-01,6.008132e-01
6.000000e-01,6.000000e-01,6.008121e-01,6.008132e-01,6.008108e-01
6.000000e-01,6.000000e-01,6.008132e-01,6.008108e-01,6.008117e-01
6.000000e-01,6.000000e-01,6.008108e-01,6.008117e-01,6.008098e-01
6.000000e-01,6.000000e-01,6.008117e-01,6.008098e-01,6.008105e-01
6.000000e-01,6.000000e-01,6.008098e-01,6.008105e-01,6.008090e-01
6.000000e-01,6.000000e-01,6.008105e-01,6.008090e-01,6.008096e-01
6.000000e-01,6.000000e-01,6.008090e-01,6.008096e-01,6.008084e-01
6.000000e-01,6.000000e-01,6.008096e-01,6.008084e-01,6.008089e-01
6.000000e-01,6.000000e-01,6.008084e-01,6.008089e-01,6.008079e-01
6.000000e-01,6.000000e-01,6.008089e-01,6.008079e-01,6.008083e-01
6.000000e-01,6.000000e-01,6.008079e-01,6.008083e-01,6.008075e-01
6.000000e-01,6.000000e-01,6.008083e-01,6.008075e-01,6.008078e-01
6.000000e-01,6.000000e-01,6.008075e-01,6.008078e-01,6.008072e-01
6.000000e-01,6.000000e-01,6.008078e-01,6.008072e-01,6.008075e-01
6.000000e-01,6.000000e-01,6.008072e-01,6.008075e-01,6.008070e-01
6.000000e-01,8.000000e-01,6.008075e-01,6.008070e-01,6.452292e-01
8.000000e-01,8.000000e-01,6.008070e-01,6.452292e-01,6.449955e-01
8.000000e-01,8.000000e-01,6.452292e-01,6.449955e-01,6.798721e-01
8.000000e-01,8.000000e-01,6.449955e-01,6.798721e-01,6.794071e-01
